front,source,query,id,doi,year,title,first_author
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2511.11025v2,,2025,AirCopBench: A Benchmark for Multi-drone Collaborative Embodied Perception and Reasoning,Jirong Zha
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2511.11751v1,,2025,Concept-RuleNet: Grounded Multi-Agent Neurosymbolic Reasoning in Vision Language Models,Sanchit Sinha
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2602.22923v1,,2026,WaterVideoQA: ASV-Centric Perception and Rule-Compliant Reasoning via Multi-Modal Agents,Runwei Guan
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2607.09059v1,,2026,ARCANA: A Reflective Multi-Agent Program Synthesis Framework for ARC-AGI-2 Reasoning,Kunbo Zhang
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2603.20308v1,,2026,Reason-to-Transmit: Deliberative Adaptive Communication for Cooperative Perception,Aayam Bansal
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2604.18988v1,,2026,A Multi-Agent Framework with Structured Reasoning and Reflective Refinement for Multimodal Empathetic Response Generation,Liping Wang
F4-copiloto-llm-eo,arxiv,"all:""GIS agent"" AND all:""benchmark""",2608.01645v1,,2026,GISAgentBench: A Practitioner-Sourced Benchmark for Evaluating LLM Agents on GIS Tasks,Abhinav Pothuri
F4-copiloto-llm-eo,arxiv,"all:""GIS agent"" AND all:""benchmark""",2604.13888v1,,2026,GeoAgentBench: A Dynamic Execution Benchmark for Tool-Augmented Agents in Spatial Analysis,Bo Yu
F4-copiloto-llm-eo,arxiv,"all:""tool-augmented"" AND all:""spatial analysis""",2604.13888v1,,2026,GeoAgentBench: A Dynamic Execution Benchmark for Tool-Augmented Agents in Spatial Analysis,Bo Yu
F4-copiloto-llm-eo,arxiv,"all:""tool-augmented"" AND all:""spatial analysis""",2508.08266v2,10.5311/JOSIS.2025.31.502,2025,Benchmarking Large Language Models for Geolocating Colonial Virginia Land Grants,Ryan Mioduski
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,280832014,10.1007/s10980-025-02195-w,2025,Spatial prediction of evapotranspiration in a tropical mosaic landscape using remote sensing and explainable machine learning,Raunak Kirti
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,280453644,10.1186/s40317-025-00419-z,2025,Assessing acoustic receiver detection efficiency using autocorrelation adjusted machine learning models,Devon A. Smith
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,276175116,10.1016/j.ecoinf.2025.103057,2025,Spatial autocorrelation in machine learning for modelling soil organic carbon,A. Kmoch
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,275449615,10.3390/rs17020213,2025,Random Cross-Validation Produces Biased Assessment of Machine Learning Performance in Regional Landslide Susceptibility Prediction,Chandan Kumar
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,281233086,10.1007/s00477-025-03079-w,2025,A hybrid framework for landslide prediction integrating machine learning and sample enhanced by spatial autocorrelation,Longying Ding
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,248037491,10.3390/ijgi11040242,2022,Incorporating Spatial Autocorrelation in Machine Learning Models Using Spatial Lag and Eigenvector Spatial Filtering Features,Xiaojian Liu
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,259242393,10.3390/w15122278,2023,Spatial or Random Cross-Validation? The Effect of Resampling Methods in Predicting Groundwater Salinity with Machine Learning in Mediterranean Region,P. Tziachris
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,281958823,10.3390/eng6100270,2025,A Comparative Assessment of Regular and Spatial Cross-Validation in Subfield Machine Learning Prediction of Maize Yield from Sentinel-2 Phenology,Dorijan Radočaj
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,239948595,10.3390/min11111172,2021,"Importance of Spatial Autocorrelation in Machine Learning Modeling of Polymetallic Nodules, Model Uncertainty and Transferability at Local Scale",I. Gazis
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,289041934,10.3390/a19060455,2026,Quantifying System-Level Risk at Highway-Rail Grade Crossings: Integrating Spatial Autocorrelation and Explainable Machine Learning,R. Bridgelall
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,285531439,10.3390/su18041779,2026,Assessing Nonlinear Effects of Landscape Patterns on Habitat Quality in the Yellow River Basin: An Integrated Framework Combining Interpretable Machine Learning and Spatial Autocorrelation,Faming Li
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,266103189,10.20944/preprints202310.0862.v1,2023,A Comparative Analysis of Machine Learning Techniques for National Glacier Mapping: Evaluating Performance through Spatial Cross-Validation in Perú,Marcelo Bueno
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,267696748,10.3390/rs16040683,2024,"Corn Grain Yield Prediction Using UAV-Based High Spatiotemporal Resolution Imagery, Machine Learning, and Spatial Cross-Validation",Patrick Killeen
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,231757081,10.1111/gwat.13081,2021,Beware of Spatial Autocorrelation When Applying Machine Learning Algorithms to Borehole Geophysical Logs,N. Terry
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,2504.12450,10.1111/gean.70011,2025,Can Moran Eigenvectors Improve Machine Learning of Spatial Data? Insights from Synthetic Data Validation,Ziqi Li
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,257944208,10.3390/app13074497,2023,Spatial Autocorrelation Incorporated Machine Learning Model for Geotechnical Subsurface Modeling,H. Kim
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,276979313,10.1111/gean.12423,2025,Geographical Gaussian Process Regression: A Spatial Machine‐Learning Model Based on Spatial Similarity,Zhenzhi Jiao
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,270760438,10.1002/ece3.11605,2024,Spatial prediction of plant invasion using a hybrid of machine learning and geostatistical method,Liang Shen
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,280387900,10.1038/s41598-025-13639-3,2025,Unravelling the importance of spatial and temporal resolutions in modeling urban air pollution using a machine learning approach,Alireza Zhalehdoost
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,276723930,10.1186/s12889-025-22077-9,2025,Spatial analysis of air pollutant exposure and its association with metabolic diseases using machine learning,Jingjing Liu
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,280526024,10.1038/s41598-025-12872-0,2025,Unraveling global malaria incidence and mortality using machine learning and artificial intelligence–driven spatial analysis,Md. Siddikur Rahman
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,279463794,10.3390/rs17122084,2025,A Hybrid Regression–Kriging–Machine Learning Framework for Imputing Missing TROPOMI NO2 Data over Taiwan,Alyssa Valerio
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,270231092,10.3390/f15060975,2024,Improving Forest Above-Ground Biomass Estimation by Integrating Individual Machine Learning Models,Mi Luo
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,280810006,10.5194/essd-17-3987-2025,2025,An upgraded high-precision gridded precipitation dataset for the Chinese mainland considering spatial autocorrelation and covariates,Jinlong Hu
F3-contexto-espacial-fm,semanticscholar,spatial autocorrelation validation machine learning ecology,280286052,10.1080/15481603.2025.2533487,2025,Identifying climate and environmental determinants of spatial disparities in wheat production using a geospatial machine learning model,Kai Ren
